0.102734	0.001595	52.34375	66.484375
0.452734	0.000995	72.34375	56.484375
0.277734	0.000695	42.34375	61.484375
0.627734	0.001295	62.34375	71.484375
0.190234	0.000845	67.34375	63.984375
0.540234	0.001445	47.34375	73.984375
0.365234	0.001145	77.34375	68.984375
0.715234	0.000545	57.34375	58.984375
0.146484	0.00047	79.84375	70.234375
0.496484	0.00107	59.84375	60.234375
0.321484	0.00137	69.84375	55.234375
0.671484	0.00077	49.84375	65.234375
0.233984	0.00122	44.84375	57.734375
0.583984	0.00062	64.84375	67.734375
0.408984	0.00092	54.84375	72.734375
0.758984	0.00152	74.84375	62.734375
0.124609	0.000958	46.09375	68.359375
0.474609	0.001558	66.09375	58.359375
0.299609	0.001258	56.09375	63.359375
0.649609	0.000658	76.09375	73.359375
0.212109	0.001408	71.09375	60.859375
0.562109	0.000808	51.09375	70.859375
0.387109	0.000508	61.09375	65.859375
0.737109	0.001108	41.09375	55.859375
0.168359	0.001033	63.59375	74.609375
0.518359	0.000433	43.59375	64.609375
0.343359	0.000733	73.59375	59.609375
0.693359	0.001333	53.59375	69.609375
0.255859	0.000583	58.59375	57.109375
0.605859	0.001183	78.59375	67.109375
0.430859	0.001483	48.59375	72.109375
0.780859	0.000883	68.59375	62.109375
0.113672	0.000639	69.21875	59.921875
0.463672	0.001239	49.21875	69.921875
0.288672	0.001539	79.21875	74.921875
0.638672	0.000939	59.21875	64.921875
0.201172	0.001089	54.21875	72.421875
0.551172	0.000489	74.21875	62.421875
0.376172	0.000789	44.21875	57.421875
0.726172	0.001389	64.21875	67.421875
0.157422	0.001314	41.71875	63.671875
0.507422	0.000714	61.71875	73.671875
0.332422	0.000414	51.71875	68.671875
0.682422	0.001014	71.71875	58.671875
0.244922	0.000864	76.71875	66.171875
0.594922	0.001464	56.71875	56.171875
0.419922	0.001164	66.71875	61.171875
0.769922	0.000564	46.71875	71.171875
0.135547	0.001277	72.96875	55.546875
0.485547	0.000677	52.96875	65.546875
0.310547	0.000977	62.96875	70.546875
0.660547	0.001577	42.96875	60.546875
0.223047	0.000527	47.96875	73.046875
0.573047	0.001127	67.96875	63.046875
0.398047	0.001427	57.96875	58.046875
0.748047	0.000827	77.96875	68.046875
0.179297	0.000752	55.46875	61.796875
0.529297	0.001352	75.46875	71.796875
0.354297	0.001052	45.46875	66.796875
0.704297	0.000452	65.46875	56.796875
0.266797	0.001502	60.46875	69.296875
0.616797	0.000902	40.46875	59.296875
0.441797	0.000602	70.46875	64.296875
0.791797	0.001202	50.46875	74.296875
0.108203	0.000798	71.40625	73.828125
0.458203	0.001398	51.40625	63.828125
0.283203	0.001098	61.40625	58.828125
0.633203	0.000498	41.40625	68.828125
0.195703	0.001548	46.40625	56.328125
0.545703	0.000948	66.40625	66.328125
0.370703	0.000648	56.40625	71.328125
0.720703	0.001248	76.40625	61.328125
0.151953	0.001173	58.90625	67.578125
0.501953	0.000573	78.90625	57.578125
0.326953	0.000873	48.90625	62.578125
0.676953	0.001473	68.90625	72.578125
0.239453	0.000423	63.90625	60.078125
0.589453	0.001023	43.90625	70.078125
0.414453	0.001323	73.90625	65.078125
0.764453	0.000723	53.90625	55.078125
0.130078	0.001436	65.15625	70.703125
0.480078	0.000836	45.15625	60.703125
0.305078	0.000536	75.15625	55.703125
0.655078	0.001136	55.15625	65.703125
0.217578	0.000986	50.15625	58.203125
0.567578	0.001586	70.15625	68.203125
0.392578	0.001286	40.15625	73.203125
0.742578	0.000686	60.15625	63.203125
0.173828	0.000611	42.65625	66.953125
0.523828	0.001211	62.65625	56.953125
0.348828	0.001511	52.65625	61.953125
0.698828	0.000911	72.65625	71.953125
0.261328	0.001061	77.65625	64.453125
0.611328	0.000461	57.65625	74.453125
0.436328	0.000761	67.65625	69.453125
0.786328	0.001361	47.65625	59.453125
0.119141	0.001117	49.53125	62.265625
0.469141	0.000517	69.53125	72.265625
0.294141	0.000817	59.53125	67.265625
0.644141	0.001417	79.53125	57.265625
0.206641	0.000667	74.53125	69.765625
0.556641	0.001267	54.53125	59.765625
0.381641	0.001567	64.53125	64.765625
0.731641	0.000967	44.53125	74.765625
0.162891	0.000892	62.03125	56.015625
0.512891	0.001492	42.03125	66.015625
0.337891	0.001192	72.03125	71.015625
0.687891	0.000592	52.03125	61.015625
0.250391	0.001342	57.03125	73.515625
0.600391	0.000742	77.03125	63.515625
0.425391	0.000442	47.03125	58.515625
0.775391	0.001042	67.03125	68.515625
0.141016	0.00048	53.28125	62.890625
0.491016	0.00108	73.28125	72.890625
0.316016	0.00138	43.28125	67.890625
0.666016	0.00078	63.28125	57.890625
0.228516	0.00123	68.28125	65.390625
0.578516	0.00063	48.28125	55.390625
0.403516	0.00093	78.28125	60.390625
0.753516	0.00153	58.28125	70.390625
0.184766	0.001455	75.78125	59.140625
0.534766	0.000855	55.78125	69.140625
0.359766	0.000555	65.78125	74.140625
0.709766	0.001155	45.78125	64.140625
0.272266	0.000705	40.78125	71.640625
0.622266	0.001305	60.78125	61.640625
0.447266	0.001005	50.78125	56.640625
0.797266	0.000405	70.78125	66.640625
0.101367	0.001002	76.328125	72.148438
0.451367	0.000402	56.328125	62.148438
0.276367	0.000702	66.328125	57.148438
0.626367	0.001302	46.328125	67.148438
0.188867	0.000552	41.328125	59.648438
0.538867	0.001152	61.328125	69.648438
0.363867	0.001452	51.328125	74.648438
0.713867	0.000852	71.328125	64.648438
0.145117	0.000927	53.828125	65.898438
0.495117	0.001527	73.828125	55.898438
0.320117	0.001227	43.828125	60.898438
0.670117	0.000627	63.828125	70.898438
0.232617	0.001377	68.828125	63.398438
0.582617	0.000777	48.828125	73.398438
0.407617	0.000477	78.828125	68.398438
0.757617	0.001077	58.828125	58.398438
0.123242	0.00044	60.078125	72.773438
0.473242	0.00104	40.078125	62.773438
0.298242	0.00134	70.078125	57.773438
0.648242	0.00074	50.078125	67.773438
0.210742	0.00119	55.078125	55.273438
0.560742	0.00059	75.078125	65.273438
0.385742	0.00089	45.078125	70.273438
0.735742	0.00149	65.078125	60.273438
0.166992	0.001565	47.578125	69.023438
0.516992	0.000965	67.578125	59.023438
0.341992	0.000665	57.578125	64.023438
0.691992	0.001265	77.578125	74.023438
0.254492	0.000815	72.578125	61.523438
0.604492	0.001415	52.578125	71.523438
0.429492	0.001115	62.578125	66.523438
0.779492	0.000515	42.578125	56.523438
0.112305	0.000759	44.453125	64.335938
0.462305	0.001359	64.453125	74.335938
0.287305	0.001059	54.453125	69.335938
0.637305	0.000459	74.453125	59.335938
0.199805	0.001509	79.453125	66.835938
0.549805	0.000909	59.453125	56.835938
0.374805	0.000609	69.453125	61.835938
0.724805	0.001209	49.453125	71.835938
0.156055	0.001284	66.953125	58.085938
0.506055	0.000684	46.953125	68.085938
0.331055	0.000984	76.953125	73.085938
0.681055	0.001584	56.953125	63.085938
0.243555	0.000534	51.953125	70.585938
0.593555	0.001134	71.953125	60.585938
0.418555	0.001434	41.953125	55.585938
0.768555	0.000834	61.953125	65.585938
0.13418	0.001321	58.203125	61.210938
0.48418	0.000721	78.203125	71.210938
0.30918	0.000421	48.203125	66.210938
0.65918	0.001021	68.203125	56.210938
0.22168	0.000871	63.203125	68.710938
0.57168	0.001471	43.203125	58.710938
0.39668	0.001171	73.203125	63.710938
0.74668	0.000571	53.203125	73.710938
0.17793	0.000646	70.703125	57.460938
0.52793	0.001246	50.703125	67.460938
0.35293	0.001546	60.703125	72.460938
0.70293	0.000946	40.703125	62.460938
0.26543	0.001096	45.703125	74.960938
0.61543	0.000496	65.703125	64.960938
0.44043	0.000796	55.703125	59.960938
0.79043	0.001396	75.703125	69.960938
0.106836	0.000599	57.265625	69.492188
0.456836	0.001199	77.265625	59.492188
0.281836	0.001499	47.265625	64.492188
0.631836	0.000899	67.265625	74.492188
0.194336	0.001049	62.265625	61.992188
0.544336	0.000449	42.265625	71.992188
0.369336	0.000749	72.265625	66.992188
0.719336	0.001349	52.265625	56.992188
0.150586	0.001424	74.765625	73.242188
0.500586	0.000824	54.765625	63.242188
0.325586	0.000524	64.765625	58.242188
0.675586	0.001124	44.765625	68.242188
0.238086	0.000974	49.765625	55.742188
0.588086	0.001574	69.765625	65.742188
0.413086	0.001274	59.765625	70.742188
0.763086	0.000674	79.765625	60.742188
0.128711	0.001162	41.015625	65.117188
0.478711	0.000562	61.015625	55.117188
0.303711	0.000862	51.015625	60.117188
0.653711	0.001462	71.015625	70.117188
0.216211	0.000412	76.015625	62.617188
0.566211	0.001012	56.015625	72.617188
0.391211	0.001312	66.015625	67.617188
0.741211	0.000712	46.015625	57.617188
0.172461	0.000787	68.515625	71.367188
0.522461	0.001387	48.515625	61.367188
0.347461	0.001087	78.515625	56.367188
0.697461	0.000487	58.515625	66.367188
0.259961	0.001537	53.515625	58.867188
0.609961	0.000937	73.515625	68.867188
0.434961	0.000637	43.515625	73.867188
0.784961	0.001237	63.515625	63.867188
0.117773	0.00148	64.140625	56.679688
0.467773	0.00088	44.140625	66.679688
0.292773	0.00058	74.140625	71.679688
0.642773	0.00118	54.140625	61.679688
0.205273	0.00073	59.140625	74.179688
0.555273	0.00133	79.140625	64.179688
0.380273	0.00103	49.140625	59.179688
0.730273	0.00043	69.140625	69.179688
0.161523	0.000505	46.640625	60.429688
0.511523	0.001105	66.640625	70.429688
0.336523	0.001405	56.640625	65.429688
0.686523	0.000805	76.640625	55.429688
0.249023	0.001255	71.640625	67.929688
0.599023	0.000655	51.640625	57.929688
0.424023	0.000955	61.640625	62.929688
0.774023	0.001555	41.640625	72.929688
0.139648	0.000918	77.890625	58.554688
0.489648	0.001518	57.890625	68.554688
0.314648	0.001218	67.890625	73.554688
0.664648	0.000618	47.890625	63.554688
0.227148	0.001368	42.890625	71.054688
0.577148	0.000768	62.890625	61.054688
0.402148	0.000468	52.890625	56.054688
0.752148	0.001068	72.890625	66.054688
0.183398	0.001143	50.390625	64.804688
0.533398	0.000543	70.390625	74.804688
0.358398	0.000843	40.390625	69.804688
0.708398	0.001443	60.390625	59.804688
0.270898	0.000693	65.390625	67.304688
0.620898	0.001293	45.390625	57.304688
0.445898	0.001593	75.390625	62.304688
0.795898	0.000993	55.390625	72.304688
0.104102	0.000998	66.171875	60.664063
0.454102	0.001598	46.171875	70.664063
0.279102	0.001298	76.171875	65.664063
0.629102	0.000698	56.171875	55.664063
0.191602	0.001448	51.171875	68.164063
0.541602	0.000848	71.171875	58.164063
0.366602	0.000548	41.171875	63.164063
0.716602	0.001148	61.171875	73.164063
0.147852	0.001073	43.671875	56.914063
0.497852	0.000473	63.671875	66.914063
0.322852	0.000773	53.671875	71.914063
0.672852	0.001373	73.671875	61.914063
0.235352	0.000623	78.671875	74.414063
0.585352	0.001223	58.671875	64.414063
0.410352	0.001523	68.671875	59.414063
0.760352	0.000923	48.671875	69.414063
